node,deg_cent,clo_cent,bet_cent
463,0.0005149330587023687,0.1846853467281074,0.00026152736480460927
175,4.681209624566988e-05,0.12456920932782077,0.0
177,9.362419249133976e-05,0.15157126943244145,0.0
387,9.362419249133976e-05,0.15157126943244145,0.0
1869,0.00018724838498267952,0.17864639520978115,9.363295839110956e-05
178,4.681209624566988e-05,0.164390097501289,0.0
8901,0.0007021814436850482,0.1967288600740427,0.0007052747119131544
179,0.0002808725774740193,0.20164053576990967,0.00012632693775580615
8262,9.362419249133976e-05,0.16780700858594982,0.0
10332,0.00014043628873700964,0.1886735793397043,2.1248659100808857e-06
11295,0.0021065443310551444,0.2514211734243512,0.0033658142662854953
14133,0.00018724838498267952,0.2163437680396188,1.3362522563571513e-05
17011,0.0002340604812283494,0.21146098335989547,4.508435773992719e-05
18801,9.362419249133976e-05,0.16780700858594982,0.0
180,0.001170302406141747,0.24881196421915766,0.00015265561400015093
1029,0.00032768467371968916,0.2135047074579727,0.0
1126,0.0009830540211590675,0.2393018774924945,0.0003953748198863446
3436,0.0006553693474393783,0.22777872558218887,0.00029056130599057814
3443,0.0036513435071622506,0.2668548800139911,0.0023190656686334073
3444,0.0009830540211590675,0.22835091770088403,0.00045795075659830613
7523,0.0014979870798614361,0.23641514863100113,0.001153625439548133
8475,0.0004213088662110289,0.22603377491852542,2.613369856419223e-06
9225,0.0016384233685984458,0.25466119879834054,0.0005599815676178213
9403,0.004353524950847299,0.2670583822977872,0.006051595233957436
9878,0.00393221608463627,0.2677042996603882,0.008305374018797057
9879,0.002246980619792154,0.2542459623189441,0.0004929542010803982
11292,0.004213088662110289,0.2671452153469061,0.010885788461272899
11294,0.00383859189214493,0.26627941763063423,0.007780486706846811
13695,0.0022001685235464846,0.24978952291861553,0.0013407506006213963
14527,0.0018256717535811253,0.25550797789632324,0.0006272611621033384
15290,0.002761913678494523,0.2519846652904748,0.0018262051565106
19082,0.0029023499672315325,0.24982457781728026,0.002267263694423194
19328,0.0014511749836157663,0.23636021642195643,0.0008530704722147357
20422,0.000795805636176388,0.2296692899840881,0.0002693546963526102
22337,0.00032768467371968916,0.2135047074579727,0.0
22670,0.0017320475610897855,0.2499210295408014,0.0014567274758805421
181,0.0014043628873700964,0.23351807518665485,0.002386869056013777
484,0.0013107386948787566,0.22896770528527177,0.0007493600216095629
1653,0.002246980619792154,0.2385456332145928,0.0008989162782996342
3140,0.0007021814436850482,0.2203222013655397,8.321303946726843e-05
3230,0.0006553693474393783,0.23450244250507712,0.0007391051698959793
4615,0.001544799176107106,0.22810464495461827,0.003048388388064489
4737,0.002293792716037824,0.24406740931162524,0.002845977818312285
6062,0.001966108042318135,0.22574713615420383,0.00253389489491864
6517,0.00037449676996535904,0.21159293963826542,0.0
9026,0.0010298661174047373,0.22476378864081142,0.0003091257006177868
10308,0.0006553693474393783,0.22623964753976827,0.0002198809861257337
10387,0.0016384233685984458,0.23129811492361163,0.0010884540872826164
10590,0.0017788596573354554,0.24613718328359585,0.0032555450176661076
10786,0.00018724838498267952,0.20161198988259277,0.0
11293,0.0007021814436850482,0.2336304478591349,0.0005592298001736818
11749,0.00018724838498267952,0.20161198988259277,0.0
13305,0.003089598352214212,0.25216908856964104,0.0036364858454746704
13501,0.0004213088662110289,0.2024316051816123,0.0009490385341049221
14397,0.001170302406141747,0.22551834804273468,9.334841005839147e-05
14705,9.362419249133976e-05,0.19808057860818767,0.0
16428,0.000795805636176388,0.2252258901177686,4.661031685575769e-05
16542,0.0013575507911244265,0.2391090217147974,0.001143073557122751
16961,0.0013107386948787566,0.21821339189948413,0.001108492248969497
18908,0.0004213088662110289,0.2183159766579117,0.0
19060,0.0013107386948787566,0.2271393331064988,0.00028182338866612733
20028,0.00018724838498267952,0.20161198988259277,0.0
21390,0.0029023499672315325,0.25350675242683884,0.005224518292547518
22087,4.681209624566988e-05,0.1893123006026232,0.0
182,0.00014043628873700964,0.22457711756604745,0.0
17714,0.0004213088662110289,0.23225876596901332,2.1129676678134984e-05
183,0.0004213088662110289,0.16974715128013604,7.322431912907403e-07
1779,0.0006553693474393783,0.1974744860227777,0.0003020280127587944
9911,0.00018724838498267952,0.1697404073070536,0.0
9918,0.0008894298286677277,0.18633334496353932,0.00016419913746772258
13816,0.00014043628873700964,0.16887490513534026,0.0
18136,0.00032768467371968916,0.17442923865826174,1.4821377299265308e-05
18158,0.00014043628873700964,0.1740611275432464,1.8954893453610227e-06
19304,0.0002340604812283494,0.16974175605880015,1.8742805177510416e-07
21147,0.0002808725774740193,0.1699875863386065,5.9198401481311554e-06
21639,0.00018724838498267952,0.16887624016759556,0.0
184,4.681209624566988e-05,0.161008773252133,0.0
10773,0.0007021814436850482,0.19190585276018507,0.0003059882218874032
185,0.00018724838498267952,0.178019633660561,0.0
5199,0.0013107386948787566,0.20820053994522578,0.00118926405372069
13551,0.00018724838498267952,0.178019633660561,0.0
15180,0.00037449676996535904,0.18497320044680354,5.05570466193869e-05
19309,0.0006553693474393783,0.19591335130871806,0.0005810523884671598
186,0.00018724838498267952,0.20063490870839282,0.0
7689,0.0007489935399307181,0.24157779863616316,0.00090668711408359
12637,0.00037449676996535904,0.20115066996864378,1.2826414432616658e-05
18829,0.0009830540211590675,0.21918735891647856,0.00027617974914434675
20173,0.0008894298286677277,0.21704055921320003,0.0006087330155382444
187,4.681209624566988e-05,0.16973366386981947,0.0
1276,0.0005149330587023687,0.20443083401119672,0.00010277440578419229
188,0.00014043628873700964,0.19417705180296874,0.0
8280,0.0008894298286677277,0.2297952904981659,0.00035792131470814374
11641,0.0010298661174047373,0.22253242356372727,0.0005395227160488905
189,0.0005617451549480386,0.20127196495029914,3.429551217726599e-05
2800,0.00037449676996535904,0.20038647705526996,0.0
2826,0.0002340604812283494,0.17562379249393678,0.0
5767,0.0014511749836157663,0.22001586108164337,0.0006709349795129788
9036,0.0002340604812283494,0.17562379249393678,0.0
12583,0.002246980619792154,0.24085599603120914,0.003996537907515341
13165,0.00037449676996535904,0.20038647705526996,0.0
15327,0.00037449676996535904,0.20038647705526996,0.0
16831,0.00037449676996535904,0.20038647705526996,0.0
18046,0.0004681209624566988,0.2064160788481979,4.1339452894189645e-05
21540,0.0008426177324220578,0.20568468485817173,0.00017066609915856876
190,9.362419249133976e-05,0.16690366434877724,0.0
2430,9.362419249133976e-05,0.16690366434877724,0.0
6701,0.0004681209624566988,0.20033761605551909,0.00014112277718874336
192,0.00014043628873700964,0.19113660155865536,0.0
8837,0.00014043628873700964,0.19113660155865536,0.0
9572,0.00014043628873700964,0.19113660155865536,0.0
10130,0.0029491620634772026,0.23629485420999072,0.0033592217029866367
193,0.0002808725774740193,0.21785510320633109,0.0
4416,0.004400337047092969,0.2546429848611277,0.003546427852143802
7900,0.0012639265986330867,0.22796102828970535,0.0007143692011866829
9128,0.0014979870798614361,0.2381148774425111,0.0022451159523917373
11857,0.0014043628873700964,0.22600268723352482,0.0004346972961245043
16763,0.0038854039883906,0.24615420070751184,0.004648736489700633
16896,0.009409231345379646,0.266388996271402,0.018213964727174195
194,0.0004681209624566988,0.19320062585353942,0.00012369142855392503
195,0.00014043628873700964,0.16495880277067776,0.0
472,0.0005617451549480386,0.19324431900419742,0.0011745166975268163
3388,0.000795805636176388,0.21094938083858353,0.0006002002442474294
4192,0.00032768467371968916,0.18751755617977528,3.1983130496551225e-06
5532,0.00032768467371968916,0.19679773003648154,0.0001333847920598144
11885,0.0010298661174047373,0.2212555282809765,0.0006175995568954906
14197,0.0005149330587023687,0.20691792830228886,0.00025531821184141137
21420,0.0010766782136504072,0.2226901706505989,0.0008066173890938424
21422,0.00014043628873700964,0.16495880277067776,0.0
22186,0.0002808725774740193,0.17873009763974532,3.760474100164987e-05
196,9.362419249133976e-05,0.1503000795052382,0.0
10388,0.0004681209624566988,0.1657871045851054,0.0001925372074644546
14023,0.0005149330587023687,0.17554008858356684,0.0002713343728962087
197,0.0005149330587023687,0.19667995543811514,0.0
4623,0.0005149330587023687,0.19667995543811514,0.0
5992,0.0005149330587023687,0.19667995543811514,0.0
8047,0.0009362419249133976,0.1992686703606276,0.00015036674148177868
9416,0.000795805636176388,0.19669082103363503,1.728564049431898e-05
9493,0.000795805636176388,0.19669082103363503,1.728564049431898e-05
12714,0.001544799176107106,0.21101606179741983,0.0005161127765344815
12801,0.002387416908529164,0.22119367130550033,0.0011321350772803425
17586,0.0009362419249133976,0.19670531036197386,0.00039181747405875675
19994,0.0013107386948787566,0.21619269304726244,0.00043143883835104437
20080,0.0005149330587023687,0.19667995543811514,0.0
198,0.0004213088662110289,0.21018556782179193,0.00015914311171971325
8685,0.00018724838498267952,0.17589565818834554,0.0
12374,0.0009362419249133976,0.22298073109120894,0.0005183381845394383
12766,0.0002808725774740193,0.18436496703144958,3.077745272554972e-05
15307,0.0010766782136504072,0.22384759669289853,0.0005434017585374349
16879,0.00018724838498267952,0.17589565818834554,0.0
17848,0.0014511749836157663,0.22867602980217522,0.001012320137304894
18016,0.0004681209624566988,0.18432996807317284,3.6854442193802784e-05
20764,0.003136410448459882,0.24712238122230834,0.007042893552584
199,0.0004681209624566988,0.20822489302180502,0.0006404599594889102
435,0.00018724838498267952,0.1749936513397721,0.0
598,0.0007021814436850482,0.2133149596077609,0.00015922680794648486
4842,0.0006085572511937084,0.20925289214101697,0.00045757607336642395
10018,0.0002340604812283494,0.17617417838439653,6.112125592362035e-05
11289,0.002246980619792154,0.24985379774965497,0.006544757984030227
12818,0.0008894298286677277,0.18797296821653584,0.0013947726469590318
13153,0.00014043628873700964,0.20076690287776547,4.681647919555478e-05
14263,0.00018724838498267952,0.1749936513397721,0.0
20550,0.0010298661174047373,0.22779329906801168,0.0005053905616372899
22987,0.0008426177324220578,0.2311804683779923,0.00199111129267918
200,0.0007021814436850482,0.2213954066826963,6.308294303235036e-05
3517,0.0007021814436850482,0.22290162360699528,1.1465244405739073e-05
4383,0.0012639265986330867,0.23568741242538918,0.00014149740589068104
5012,0.008519801516711919,0.2678016247116638,0.007788256456080815
5447,0.0014043628873700964,0.23718425581524455,0.00027446481868126165
7114,0.0007021814436850482,0.22290162360699528,1.1465244405739073e-05
7658,0.00037449676996535904,0.19712461243171417,1.588446117818382e-05
8674,0.001123490309896077,0.2186489252814739,0.00030136437107350947
10358,0.00037449676996535904,0.20625663802259342,0.0
12255,0.0006553693474393783,0.20539199661557986,1.4800098711258184e-05
14860,0.00037449676996535904,0.19919806042521448,4.413018781346625e-05
17377,0.0013575507911244265,0.22102431453698915,0.0004031764822000188
21051,0.008894298286677278,0.2729479709700501,0.012293439377309175
22429,0.0006085572511937084,0.22055194771673706,2.769294966256086e-06
2631,0.00014043628873700964,0.17308237658097084,0.0
3782,0.00037449676996535904,0.19561017150915233,0.00022495350933475326
5063,0.0002340604812283494,0.18284374144070117,3.105213338089692e-05
5944,0.0002808725774740193,0.18098175102089228,6.80449872080132e-05
6735,0.00018724838498267952,0.1861579754601227,2.2875741842005824e-05
6948,0.0002808725774740193,0.18353022037029082,8.770900730858882e-05
8462,0.0002808725774740193,0.1818197293386671,5.591659911242093e-05
11267,0.0016384233685984458,0.21183003619415935,0.002376676974552816
14017,0.0005149330587023687,0.19223224087972213,0.0005149665527563297
14343,0.0005149330587023687,0.1912700899852263,0.0007077810562849884
18098,0.00018724838498267952,0.1738231823914724,1.6539131096947277e-06
22148,0.00018724838498267952,0.17308377896613192,4.672284623716367e-05
203,0.000795805636176388,0.19623369465368362,0.00017979877145246528
1896,0.0007489935399307181,0.20405395078710073,0.0002704759687847422
1903,0.0005617451549480386,0.17116575723339983,0.0
3003,0.0006085572511937084,0.1919989933579601,2.6198689101013185e-05
3254,0.0007489935399307181,0.17957900400147953,4.497324195989844e-05
4022,0.0006085572511937084,0.1919989933579601,2.6198689101013185e-05
4734,0.0004213088662110289,0.20526568655712502,6.959173972775583e-05
4735,0.0004213088662110289,0.20526568655712502,6.959173972775583e-05
5119,0.0005617451549480386,0.19754387911742402,9.991616102285416e-05
5742,0.0006085572511937084,0.1919989933579601,2.6198689101013185e-05
7107,0.0005617451549480386,0.17116575723339983,0.0
9351,0.0005617451549480386,0.17116575723339983,0.0
9829,0.00018724838498267952,0.17792770281525905,0.0
17402,0.0028087257747401928,0.23651723336175112,0.009816654889547029
17443,0.0005617451549480386,0.17116575723339983,0.0
20393,0.0006085572511937084,0.1919989933579601,2.6198689101013185e-05
20442,0.0005617451549480386,0.17116575723339983,0.0
20443,0.0005617451549480386,0.17116575723339983,0.0
204,0.0006085572511937084,0.1999794047986819,0.00024955606929367725
1260,0.00018724838498267952,0.18474444348352503,8.68152720464088e-06
4359,0.00032768467371968916,0.21758882007822686,0.000128986519907492
7764,0.0002340604812283494,0.19595468513507316,0.00010929253448770592
9213,0.00037449676996535904,0.18459916523362224,7.058778663634814e-05
11433,0.00018724838498267952,0.18405203980528154,1.5686388455279305e-06
12163,0.0002808725774740193,0.17121926196659293,0.00014044943758666434
15304,0.00018724838498267952,0.18139053053461043,0.0
15488,0.000795805636176388,0.21087441511520008,0.0005254918730682233
16290,0.0004213088662110289,0.19993261329389964,7.925478280737212e-05
205,4.681209624566988e-05,0.19627516377702436,0.0
6709,0.0014043628873700964,0.24420412455987928,0.002483689548839626
206,0.00014043628873700964,0.20649589173513774,0.0
6035,0.0013107386948787566,0.23905818104499826,0.00037064554919824245
21751,0.0004213088662110289,0.2082573726541555,1.4179845306156565e-05
207,0.00032768467371968916,0.202760165533999,2.3384423689874997e-06
762,0.0005617451549480386,0.2126101020154267,2.3418456514034557e-05
2206,0.001544799176107106,0.23154631576665438,0.00016676838472524404
8639,0.00032768467371968916,0.202760165533999,2.3384423689874997e-06
13763,0.0016384233685984458,0.229847213255864,0.0006206130671356335
14533,0.001544799176107106,0.22836800581556949,0.00017562790103582704
17678,0.0005149330587023687,0.2027697886114038,1.7796768947703106e-05
209,0.00018724838498267952,0.1753455691630824,1.4187758732354674e-05
2169,0.00037449676996535904,0.1614785698087535,1.6742746902323955e-05
5340,0.00018724838498267952,0.1753455691630824,1.4187758732354674e-05
9494,0.0007021814436850482,0.21182583517605877,0.0004502170025965537
15928,0.00032768467371968916,0.2096904018689754,8.469920537688115e-05
210,0.00014043628873700964,0.16530729110240974,0.0
13342,0.0008426177324220578,0.19528650308991846,0.0007337198975601478
20768,0.001123490309896077,0.19612379614583048,0.00037641336445392996
21504,0.0002340604812283494,0.17133599082443715,4.937326923243388e-06
211,0.00037449676996535904,0.18316670382247527,0.00016994991841287946
431,0.0008894298286677277,0.1862196418920097,0.0003573450788167666
3552,0.0002808725774740193,0.19529007368401807,0.00019285206780935059
4085,0.0004213088662110289,0.1779795875859196,0.00016158831156276568
9424,0.0004213088662110289,0.2136242724854497,0.00020500844940783743
12168,0.00032768467371968916,0.17271992238033634,8.72612337559765e-05
13532,0.00037449676996535904,0.1836027812873338,7.156364651065819e-05
14470,0.0004681209624566988,0.19426711045633946,0.0006647043220682635
212,0.00014043628873700964,0.19059090138558032,7.101693832022174e-08
2170,9.362419249133976e-05,0.18938111153467674,0.0
12991,0.0009362419249133976,0.22987194662649305,8.437235912736577e-05
15176,0.0013107386948787566,0.2336202276927788,0.0005681735410937654
213,0.00018724838498267952,0.18174393180135956,1.6858625891772704e-07
1274,0.0002340604812283494,0.18405838309165007,8.975325199398538e-05
7563,0.002340604812283494,0.2217539343105095,0.0037623105793066574
10115,9.362419249133976e-05,0.18150766407232438,0.0
12316,0.00014043628873700964,0.1817423855708695,0.0
214,9.362419249133976e-05,0.21556874142245902,0.0
215,0.00018724838498267952,0.18808882314614261,0.0
7252,0.00037449676996535904,0.2030357465332231,7.33459423336143e-05
13589,0.0004213088662110289,0.1953972522547244,0.00015809157589266072
18322,0.001123490309896077,0.22646750135168087,0.0013224665196638003
19717,0.00032768467371968916,0.19633649807450163,3.252735750626946e-05
216,9.362419249133976e-05,0.17142673717830403,0.0
462,0.0004681209624566988,0.20688987244922666,0.0001788936901637198
4070,0.0002808725774740193,0.20649988399969066,5.856832048605033e-05
218,9.362419249133976e-05,0.18568386283628147,0.0
8966,0.0018256717535811253,0.22771559535230784,0.0010478195609347244
15205,0.00037449676996535904,0.2060258858476554,1.779537600322529e-05
220,0.00018724838498267952,0.20415340653879602,0.0
8731,0.00037449676996535904,0.20605172031290692,2.6975922838600716e-07
22395,0.00018724838498267952,0.20415340653879602,0.0
221,0.0056174515494803855,0.25450343118566526,0.006404424889461536
449,0.0029491620634772026,0.24242493020722214,0.000845782799043453
3171,0.0010298661174047373,0.23038512558912028,0.0
3382,0.0005617451549480386,0.20907880828407,6.151675885361001e-07
3757,0.0026214773897575133,0.23615379513144222,0.0018886516126202543
4307,0.0004213088662110289,0.2092119051583143,0.0
4940,0.0008894298286677277,0.22985463270817866,0.000372909032609777
4988,0.0002808725774740193,0.20433110783769823,0.0
5088,0.0009362419249133976,0.22450159217260623,0.00011140543745903886
5888,0.0010298661174047373,0.23038512558912028,0.0
6018,0.0018724838498267952,0.23489696729783818,0.0003919127272485979
6037,0.0010298661174047373,0.23382480105955625,0.0002566757116630139
6419,0.0010298661174047373,0.23038512558912028,0.0
6889,0.0010298661174047373,0.23038512558912028,0.0
7223,0.002715101582248853,0.2366954382776922,0.0010760228189390453
7383,0.0010298661174047373,0.222597351172799,9.382397511674634e-05
7520,0.00037449676996535904,0.21298530379469183,0.0
7659,0.0008894298286677277,0.22560885452970872,0.00010720617627366024
8021,0.0007021814436850482,0.21603308961095435,1.5250147455444701e-05
8086,0.00032768467371968916,0.2028853368284089,0.0
8095,0.003464095122179571,0.25041908446163763,0.001333069580141354
8544,0.0010298661174047373,0.23038512558912028,0.0
8644,0.0002808725774740193,0.20433110783769823,0.0
8729,0.0013575507911244265,0.22643149392635306,0.00015095625924317296
8730,0.0002808725774740193,0.20433110783769823,0.0
8795,0.0005149330587023687,0.20899903141540538,0.00026969652484464354
8833,0.0016384233685984458,0.2291887948330061,0.00038340079930002373
9271,0.000795805636176388,0.21603745916809095,0.00010888310584655424
9316,0.0005149330587023687,0.21290888432635,0.0
9480,0.00032768467371968916,0.2028853368284089,0.0
9842,0.0021065443310551444,0.23133568690303438,0.00026446898014410755
9857,0.0005617451549480386,0.21460503712038256,4.37619809380237e-05
9972,0.0018724838498267952,0.22769132381155405,0.0003482891548127252
10442,0.0002808725774740193,0.2053840976829151,0.0
10799,0.001591611272352776,0.23413746615956246,0.00018060113784632457
10830,0.002761913678494523,0.22781273328356616,0.0009238465763268609
10886,0.0008426177324220578,0.21920985120574654,0.0015217203502189782
10947,0.001123490309896077,0.22945959590534604,0.001966365014056295
10948,0.0009830540211590675,0.23395796598289287,0.0013224040248277712
11815,0.0010766782136504072,0.22708138447146867,7.373901707601976e-05
12040,0.0004213088662110289,0.2092119051583143,0.0
12471,0.004259900758355959,0.2555844031538268,0.00513202573686946
12664,0.0016384233685984458,0.24433540358462294,0.001981983118038364
12846,0.003464095122179571,0.25230311333679784,0.005315711091625705
13067,0.0005617451549480386,0.21835391283015781,3.4610906440039175e-07
13137,0.0010298661174047373,0.23038512558912028,0.0
13302,0.001966108042318135,0.22917404224732602,0.0014051343983752004
13445,0.0004213088662110289,0.2092119051583143,0.0
13522,0.0006085572511937084,0.21858404363085676,3.019769453618028e-06
13766,0.000795805636176388,0.22466450717260528,0.00012771277164471702
13767,0.004587585432075648,0.25271800210578615,0.0016232654152816021
13942,0.0020597322348094747,0.2288033931708153,0.00048163173258314887
14040,0.00032768467371968916,0.2028853368284089,0.0
14056,0.0016852354648441157,0.23690806254851945,0.00024834376799594287
14065,0.0021065443310551444,0.24085599603120914,0.000800481899230221
14086,0.0004681209624566988,0.20706032878411912,8.071295922994052e-05
14103,0.0014043628873700964,0.2341477316321945,0.0003889064971432788
14322,0.001544799176107106,0.23870823555704548,6.413074360116573e-05
14331,0.0025746652935118436,0.2283753300762249,0.0010311185148621487
14465,0.0014511749836157663,0.23458227180883773,0.0003542678760657281
14466,0.0006085572511937084,0.213210635579687,6.693641952387639e-06
14602,0.0010298661174047373,0.23038512558912028,0.0
14694,0.00032768467371968916,0.2028853368284089,0.0
14722,0.0005149330587023687,0.21290888432635,0.0
14738,0.0006085572511937084,0.21387451066769456,1.7899267134650784e-05
14784,0.0006085572511937084,0.21387451066769456,1.7899267134650784e-05
16196,0.0012639265986330867,0.21024969735145616,0.00026564550222125835
16239,0.0008426177324220578,0.21867578412906397,3.280952308133696e-05
16708,0.0014511749836157663,0.24161878478034657,0.0008553882508022622
16876,0.0021533564273008145,0.2536632863894364,0.006005065869355325
16882,0.0008894298286677277,0.2276282420135115,1.5418149441194517e-05
17248,0.0014043628873700964,0.24898886881519902,0.0006364182841311031
17669,0.0002340604812283494,0.2077308309427724,0.0
17670,0.0005149330587023687,0.2090767619625537,0.0
17941,0.0020597322348094747,0.23656175942947,0.0014496623752969537
18122,0.0010298661174047373,0.23038512558912028,0.0
18354,0.0014043628873700964,0.2323370747411468,8.548849226545283e-05
19370,0.003183222544705552,0.24553458541182963,0.0013084346086089998
19417,0.00018724838498267952,0.20891114284037787,0.0
19530,0.0010298661174047373,0.23038512558912028,0.0
19982,0.0010298661174047373,0.21338314470937259,0.0005590180092472615
20141,0.0005149330587023687,0.2053939714436806,1.2124328070035922e-06
20147,0.0018724838498267952,0.23820249776984834,0.0014909200875257516
20165,0.0006085572511937084,0.213210635579687,6.693641952387639e-06
20238,0.0024342290047748337,0.23447670270566928,0.0022745965654412557
20693,0.0006553693474393783,0.216743270528313,2.710568806298861e-05
21052,0.003136410448459882,0.25119057418012064,0.0029651244565063323
21058,0.00032768467371968916,0.2028853368284089,0.0
21069,0.0005149330587023687,0.2090767619625537,0.0
21070,0.001591611272352776,0.24426276370704933,0.0004738466799666687
21084,0.002340604812283494,0.23973425207896124,0.0030350266774672742
21661,0.0004681209624566988,0.21905250205086135,0.0
21699,0.0006553693474393783,0.216743270528313,2.710568806298861e-05
21867,0.0012171145023874169,0.2161314474190089,0.0011506587522860997
22105,0.0025746652935118436,0.23746901297286482,0.0037089292982675115
22472,0.0004213088662110289,0.2092119051583143,0.0
22601,0.0009362419249133976,0.23225371560281374,4.538879927582962e-05
22778,0.0013107386948787566,0.24137307631465957,0.0004725835980307784
22942,0.0017320475610897855,0.24535691724573594,0.000672645921077667
222,0.00018724838498267952,0.20425491227231438,0.0
6077,0.0014043628873700964,0.23434037605037408,0.0010203196456948487
18838,0.00014043628873700964,0.20424710055550774,0.0
225,0.00014043628873700964,0.19591335130871806,1.5948130108263238e-05
355,0.0004681209624566988,0.20071785620325477,8.432183168983859e-05
10422,0.0009362419249133976,0.23738456922512752,0.001120818787117582
18176,0.000795805636176388,0.2108036630614984,0.0011828038364319051
226,0.0002340604812283494,0.23182523576459352,0.0
897,0.0005149330587023687,0.23333952309692077,0.0005987334218151784
4234,0.0006085572511937084,0.23333187696609578,3.5936924919812656e-06
21298,0.0013107386948787566,0.24146584075597957,0.0019377661901148857
227,4.681209624566988e-05,0.18171764946068256,0.0
14743,0.0006553693474393783,0.22206975414522584,0.0004241004417629831
228,0.00037449676996535904,0.19749091682306064,0.0
357,0.001170302406141747,0.21702291937581275,0.0006101405643682394
1837,0.0004681209624566988,0.1995907651197339,3.0468047894887804e-05
8978,0.0014979870798614361,0.22566843789945173,0.0017676334232422399
9106,0.0005149330587023687,0.20683378356135204,0.0001505976354898945
10318,0.00037449676996535904,0.19749091682306064,0.0
14513,0.0012171145023874169,0.22711759890279298,0.0013176297714302507
14555,0.00037449676996535904,0.19749091682306064,0.0
17661,0.0004213088662110289,0.19758407636242553,2.683553412943314e-05
229,0.0005617451549480386,0.203521274365961,0.0006182901927990537
879,0.0006553693474393783,0.21420048330976948,0.0014704198011550886
3755,0.0007489935399307181,0.21683347205586798,0.001234562432304612
4370,0.0005617451549480386,0.19714644320572927,0.0001508244080513869
6189,0.0002808725774740193,0.19804385111018402,6.090315427002776e-05
6917,9.362419249133976e-05,0.1790056730100472,9.509659104533914e-06
12307,0.00032768467371968916,0.1868222206674596,5.4312823373320104e-05
13577,0.0012639265986330867,0.22616299997882566,0.0015714949174382156
14167,0.0004213088662110289,0.20473452175579834,0.0005867362993336701
15788,0.0009830540211590675,0.22130824855479353,0.0005180582834456557
18504,0.0002340604812283494,0.1841646981740435,3.593250639440499e-06
19455,9.362419249133976e-05,0.17676604688495562,0.0
20467,0.00032768467371968916,0.20326371378276797,0.00014596608557719909
230,9.362419249133976e-05,0.1859958903632501,0.0
17854,0.0008426177324220578,0.22149181925637143,0.0022970949990686286
20345,0.0010766782136504072,0.21464385117008128,0.0009525299638501067
231,4.681209624566988e-05,0.13558181748943246,0.0
20678,0.0004681209624566988,0.1568463328854527,0.00027645018531855534
232,9.362419249133976e-05,0.1701067048893136,0.0
10780,0.0002340604812283494,0.17498505066391434,4.056119389695759e-05
12389,0.0007489935399307181,0.2043702045424105,0.0009239158340935477
233,0.0007021814436850482,0.22932903918411165,4.040698298417085e-05
2185,0.0009362419249133976,0.21606805101803433,0.00015642912377508968
2228,0.0026214773897575133,0.24162151768445103,0.0010065659125779135
3718,0.002012920138563805,0.22515704709304776,0.0003446340452473887
5756,0.000795805636176388,0.2308806363754269,4.583919593766052e-05
6310,0.0005149330587023687,0.21426063931154152,0.0
8812,0.0021065443310551444,0.2395433851398327,0.0029101681094589934
13287,0.0005149330587023687,0.22849258217368518,2.6554468330519707e-05
13306,0.0005149330587023687,0.21426063931154152,0.0
18956,0.0022001685235464846,0.2350908470621898,0.0005453183852155711
19922,0.00037449676996535904,0.20827361627034036,0.0
21462,0.0005149330587023687,0.21290888432635,1.1228112610886549e-06
234,4.681209624566988e-05,0.16745841368389697,0.0
10480,0.0004681209624566988,0.20113930605903677,0.0002203596497282765
235,0.0007489935399307181,0.16082815734989647,0.0
2482,0.0007489935399307181,0.16082815734989647,0.0
5607,0.0007489935399307181,0.16082815734989647,0.0
5749,0.0007489935399307181,0.16082815734989647,0.0
10157,0.0007489935399307181,0.16082815734989647,0.0
10375,0.0007489935399307181,0.16082815734989647,0.0
10892,0.0008426177324220578,0.1916235344773455,0.00035112359396666085
11260,0.0007489935399307181,0.16082815734989647,0.0
12175,0.0007489935399307181,0.16082815734989647,0.0
13104,0.0008426177324220578,0.1916235344773455,0.00035112359396666085
14576,0.0007489935399307181,0.16082815734989647,0.0
17687,0.0007489935399307181,0.16082815734989647,0.0
18637,0.0007489935399307181,0.16082815734989647,0.0
18866,0.0007489935399307181,0.16082815734989647,0.0
20586,0.0007489935399307181,0.16082815734989647,0.0
20977,0.0007489935399307181,0.16082815734989647,0.0
21368,0.0007489935399307181,0.16082815734989647,0.0
236,0.0002340604812283494,0.18687942331749907,0.0001700753795170639
9253,0.000795805636176388,0.22208360623356102,0.0004088627900253355
9948,0.0008426177324220578,0.20477377300613497,0.00468955610055769
9961,0.00037449676996535904,0.17249955587138036,3.395196085737308e-05
11447,0.00037449676996535904,0.17249955587138036,3.395196085737308e-05
11795,0.00032768467371968916,0.17249816293736223,3.355535413189605e-05
237,0.00018724838498267952,0.12712752029327049,0.0
5452,0.00018724838498267952,0.12712752029327049,0.0
16329,0.00018724838498267952,0.12712752029327049,0.0
17407,0.0002808725774740193,0.1456387460968925,0.00018726591678221911
17982,0.00018724838498267952,0.12712752029327049,0.0
238,0.00014043628873700964,0.1707034465123341,0.0
6568,0.0004213088662110289,0.20311103504668454,0.0003205798201347156
10826,0.0005149330587023687,0.18857697740112994,0.0012596924707185969
14666,0.00014043628873700964,0.1707034465123341,0.0
239,0.00018724838498267952,0.18282965739766008,1.5823649246650546e-05
240,0.00037449676996535904,0.18911956088707893,4.8050835104253926e-05
14788,0.0005149330587023687,0.19347709920207226,4.854943564203062e-05
18415,9.362419249133976e-05,0.15904403826825,0.0
